"Ngày","Lần cuối","Mở","Cao","Thấp","% Thay đổi"
"25/05/2010","18,995.0","18,980.0","19,015.0","18,895.0","0.03%"
"26/05/2010","19,000.0","18,900.0","19,090.0","18,890.0","0.03%"
"27/05/2010","18,990.0","18,970.0","19,010.0","18,930.0","-0.05%"
"28/05/2010","18,990.0","18,970.0","19,005.0","18,930.0","0.00%"
"31/05/2010","18,875.0","18,970.0","19,005.0","18,850.0","-0.61%"
"01/06/2010","18,890.0","18,970.0","19,005.0","18,850.0","0.08%"
"02/06/2010","18,987.5","18,970.0","18,997.5","18,870.0","0.52%"
"03/06/2010","18,985.0","18,970.0","19,000.0","18,700.0","-0.01%"
"04/06/2010","18,980.0","18,970.0","18,995.0","18,875.0","-0.03%"
"07/06/2010","18,990.0","18,970.0","19,010.0","18,875.0","0.05%"
"08/06/2010","18,985.0","18,900.0","18,990.0","18,875.0","-0.03%"
"09/06/2010","18,985.0","18,965.0","19,000.0","18,875.0","0.00%"
"10/06/2010","18,985.0","18,900.0","19,000.0","18,900.0","0.00%"
"11/06/2010","18,975.0","18,960.0","19,000.0","18,940.0","-0.05%"
"14/06/2010","18,980.0","18,950.0","18,990.0","18,940.0","0.03%"
"15/06/2010","18,980.0","18,950.0","18,990.0","18,940.0","0.00%"
"16/06/2010","18,975.0","18,950.0","18,985.0","18,940.0","-0.03%"
"17/06/2010","19,000.0","18,950.0","19,070.0","18,900.0","0.13%"
"18/06/2010","19,000.0","18,950.0","19,070.0","18,900.0","0.00%"
"21/06/2010","18,970.0","18,940.0","18,990.0","18,900.0","-0.16%"
"22/06/2010","18,965.0","18,945.0","18,997.0","18,900.0","-0.03%"
"23/06/2010","18,970.0","18,900.0","19,002.0","18,900.0","0.03%"
"24/06/2010","18,995.0","18,960.0","19,015.0","18,900.0","0.13%"
"25/06/2010","18,995.0","18,900.0","19,025.0","18,900.0","0.00%"
"28/06/2010","19,000.0","19,000.0","19,075.0","18,900.0","0.03%"
"29/06/2010","19,065.0","19,000.0","19,095.0","18,900.0","0.34%"
"30/06/2010","19,080.0","19,050.0","19,100.0","19,000.0","0.08%"
"01/07/2010","19,060.0","19,070.0","19,130.0","19,000.0","-0.10%"
"02/07/2010","19,077.5","18,900.0","19,107.5","18,900.0","0.09%"
"05/07/2010","19,092.5","19,090.0","19,102.5","18,900.0","0.08%"
"06/07/2010","19,090.0","18,900.0","19,105.0","18,900.0","-0.01%"
"07/07/2010","19,000.0","18,900.0","19,195.0","18,900.0","-0.47%"
"08/07/2010","19,095.0","19,092.0","19,100.0","19,000.0","0.50%"
"09/07/2010","19,095.0","19,070.0","19,100.0","19,000.0","0.00%"
"12/07/2010","19,150.0","19,070.0","19,195.0","18,900.0","0.29%"
"13/07/2010","19,095.0","19,050.0","19,100.0","19,000.0","-0.29%"
"14/07/2010","19,075.0","19,050.0","19,120.0","19,000.0","-0.10%"
"15/07/2010","19,095.0","19,050.0","19,100.0","19,000.0","0.10%"
"16/07/2010","19,092.5","19,050.0","19,097.5","19,000.0","-0.01%"
"19/07/2010","19,190.0","19,050.0","19,195.0","19,000.0","0.51%"
"20/07/2010","19,092.5","19,090.0","19,102.5","19,000.0","-0.51%"
"21/07/2010","19,097.5","19,090.0","19,097.5","19,000.0","0.03%"
"22/07/2010","19,096.0","19,090.0","19,099.0","19,000.0","-0.01%"
"23/07/2010","19,097.5","19,070.0","19,097.5","19,000.0","0.01%"
"26/07/2010","19,096.0","19,090.0","19,099.0","19,000.0","-0.01%"
"27/07/2010","19,095.0","19,090.0","19,100.0","19,000.0","-0.01%"
"28/07/2010","19,190.0","19,090.0","19,195.0","19,000.0","0.50%"
"29/07/2010","19,075.0","19,080.0","19,120.0","19,000.0","-0.60%"
"30/07/2010","19,075.0","19,080.0","19,123.0","19,000.0","0.00%"
"02/08/2010","19,075.0","19,200.0","19,225.0","19,000.0","0.00%"
"03/08/2010","19,230.0","19,180.0","19,230.0","19,000.0","0.81%"
"04/08/2010","19,095.0","19,080.0","19,103.0","19,000.0","-0.70%"
"05/08/2010","19,230.0","19,080.0","19,230.0","19,000.0","0.71%"
"06/08/2010","19,095.0","19,080.0","19,103.0","19,000.0","-0.70%"
"09/08/2010","19,095.0","19,080.0","19,103.0","19,000.0","0.00%"
"10/08/2010","19,250.0","19,190.0","19,250.0","19,000.0","0.81%"
"11/08/2010","19,095.0","19,098.0","19,103.0","19,050.0","-0.81%"
"12/08/2010","19,099.0","19,200.0","19,221.0","19,050.0","0.02%"
"13/08/2010","19,270.0","19,220.0","19,270.0","19,050.0","0.90%"
"16/08/2010","19,090.0","19,220.0","19,230.0","19,050.0","-0.93%"
"17/08/2010","19,099.0","19,220.0","19,221.0","19,050.0","0.05%"
"18/08/2010","19,460.0","19,220.0","19,530.0","19,080.0","1.89%"
"19/08/2010","19,495.0","19,400.0","19,495.0","19,090.0","0.18%"
"20/08/2010","19,480.0","19,450.0","19,510.0","19,090.0","-0.08%"
"23/08/2010","19,450.0","19,470.0","19,540.0","19,090.0","-0.15%"
"24/08/2010","19,485.0","19,480.0","19,505.0","19,400.0","0.18%"
"25/08/2010","19,485.0","19,470.0","19,505.0","19,090.0","0.00%"
"26/08/2010","19,450.0","19,470.0","19,540.0","19,400.0","-0.18%"
"27/08/2010","19,480.0","19,470.0","19,510.0","19,090.0","0.15%"
"30/08/2010","19,515.0","19,475.0","19,540.0","19,400.0","0.18%"
"31/08/2010","19,495.0","19,460.0","19,495.0","19,090.0","-0.10%"
"01/09/2010","19,495.0","19,465.0","19,495.0","19,400.0","0.00%"
"02/09/2010","19,495.0","19,490.0","19,495.0","19,490.0","0.00%"
"03/09/2010","19,485.0","19,465.0","19,505.0","19,400.0","-0.05%"
"06/09/2010","19,485.0","19,465.0","19,505.0","19,400.0","0.00%"
"07/09/2010","19,475.0","19,460.0","19,515.0","19,090.0","-0.05%"
"08/09/2010","19,475.0","19,460.0","19,515.0","19,090.0","0.00%"
"09/09/2010","19,490.0","19,480.0","19,500.0","19,400.0","0.08%"
"10/09/2010","19,490.0","19,460.0","19,500.0","19,400.0","0.00%"
"13/09/2010","19,490.0","19,465.0","19,500.0","19,400.0","0.00%"
"14/09/2010","19,490.0","19,465.0","19,500.0","19,400.0","0.00%"
"15/09/2010","19,490.0","19,465.0","19,500.0","19,400.0","0.00%"
"16/09/2010","19,490.0","19,465.0","19,505.0","19,090.0","0.00%"
"17/09/2010","19,495.0","19,460.0","19,495.0","19,400.0","0.03%"
"20/09/2010","19,495.0","19,465.0","19,495.0","19,400.0","0.00%"
"21/09/2010","19,490.0","19,465.0","19,500.0","19,090.0","-0.03%"
"22/09/2010","19,490.0","19,470.0","19,505.0","19,400.0","0.00%"
"23/09/2010","19,475.0","19,465.0","19,515.0","19,400.0","-0.08%"
"24/09/2010","19,490.0","19,465.0","19,500.0","19,400.0","0.08%"
"27/09/2010","19,480.0","19,465.0","19,510.0","19,400.0","-0.05%"
"28/09/2010","19,490.0","19,470.0","19,505.0","19,400.0","0.05%"
"29/09/2010","19,490.0","19,465.0","19,507.0","19,090.0","0.00%"
"30/09/2010","19,475.0","19,470.0","19,522.0","19,450.0","-0.08%"
"01/10/2010","19,490.0","19,490.0","19,508.0","19,450.0","0.08%"
"04/10/2010","19,497.5","19,490.0","19,497.5","19,450.0","0.04%"
"05/10/2010","19,495.0","19,490.0","19,555.0","19,450.0","-0.01%"
"06/10/2010","19,490.0","19,490.0","19,507.0","19,450.0","-0.03%"
"07/10/2010","19,497.5","19,550.0","19,672.5","19,450.0","0.04%"
"08/10/2010","19,497.5","19,470.0","19,500.5","19,450.0","0.00%"
"11/10/2010","19,485.0","19,700.0","19,715.0","19,450.0","-0.06%"
"12/10/2010","19,475.0","19,490.0","19,523.0","19,450.0","-0.05%"
"13/10/2010","19,499.0","19,490.0","19,499.0","19,450.0","0.12%"
"14/10/2010","19,497.5","19,490.0","19,752.5","19,450.0","-0.01%"
"15/10/2010","19,498.5","19,750.0","19,751.5","19,450.0","0.01%"
"18/10/2010","19,497.5","19,490.0","19,500.5","19,450.0","-0.01%"
"19/10/2010","19,495.0","19,780.0","19,855.0","19,450.0","-0.01%"
"20/10/2010","19,475.0","19,490.0","19,875.0","19,450.0","-0.10%"
"21/10/2010","19,495.0","19,490.0","19,503.0","19,450.0","0.10%"
"22/10/2010","19,485.0","19,850.0","19,865.0","19,450.0","-0.05%"
"25/10/2010","19,475.0","19,850.0","19,875.0","19,450.0","-0.05%"
"26/10/2010","19,495.0","19,850.0","19,925.0","19,450.0","0.10%"
"27/10/2010","19,495.0","19,490.0","19,503.0","19,450.0","0.00%"
"28/10/2010","19,495.0","19,495.0","19,503.0","19,450.0","0.00%"
"29/10/2010","19,490.0","19,490.0","19,508.0","19,450.0","-0.03%"
"01/11/2010","19,497.5","19,920.0","19,922.5","19,450.0","0.04%"
"02/11/2010","19,490.0","19,495.0","19,507.0","19,450.0","-0.04%"
"03/11/2010","19,490.0","19,495.0","19,508.0","19,450.0","0.00%"
"04/11/2010","19,490.0","19,495.0","19,505.0","19,450.0","0.00%"
"05/11/2010","19,495.0","19,497.0","19,502.0","19,450.0","0.03%"
"08/11/2010","19,490.0","19,495.0","19,508.0","19,450.0","-0.03%"
"09/11/2010","19,490.0","19,495.0","19,507.0","19,450.0","0.00%"
"10/11/2010","19,497.5","19,495.0","19,497.5","19,450.0","0.04%"
"11/11/2010","19,495.0","19,495.0","19,502.0","19,450.0","-0.01%"
"12/11/2010","19,495.0","19,495.0","19,501.0","19,450.0","0.00%"
"15/11/2010","19,490.0","19,495.0","19,507.0","19,450.0","-0.03%"
"16/11/2010","19,490.0","19,495.0","19,505.0","19,450.0","0.00%"
"17/11/2010","19,497.5","19,495.0","19,500.5","19,450.0","0.04%"
"18/11/2010","19,495.0","19,495.0","19,503.0","19,450.0","-0.01%"
"19/11/2010","19,495.0","19,495.0","19,503.0","19,450.0","0.00%"
"22/11/2010","19,495.0","19,495.0","19,503.0","19,450.0","0.00%"
"23/11/2010","19,495.0","19,495.0","19,503.0","19,450.0","0.00%"
"24/11/2010","19,497.5","19,495.0","19,500.5","19,450.0","0.01%"
"25/11/2010","19,497.5","19,495.0","19,500.5","19,450.0","0.00%"
"26/11/2010","19,497.5","19,495.0","19,500.5","19,450.0","0.00%"
"29/11/2010","19,497.5","19,495.0","19,500.5","19,450.0","0.00%"
"30/11/2010","19,499.0","19,495.0","19,499.0","19,450.0","0.01%"
"01/12/2010","19,497.5","19,495.0","19,500.5","19,450.0","-0.01%"
"02/12/2010","19,497.5","19,495.0","19,500.5","19,450.0","0.00%"
"03/12/2010","19,499.0","19,495.0","19,499.0","19,450.0","0.01%"
"06/12/2010","19,499.0","19,495.0","19,499.0","19,450.0","0.00%"
"07/12/2010","19,495.0","19,495.0","19,503.0","19,450.0","-0.02%"
"08/12/2010","19,499.0","19,495.0","19,499.0","19,450.0","0.02%"
"09/12/2010","19,497.5","19,495.0","19,500.5","19,450.0","-0.01%"
"10/12/2010","19,495.0","19,495.0","19,503.0","19,450.0","-0.01%"
"13/12/2010","19,499.0","19,495.0","19,499.0","19,450.0","0.02%"
"14/12/2010","19,495.0","19,495.0","19,503.0","19,450.0","-0.02%"
"15/12/2010","19,499.0","19,495.0","19,499.0","19,450.0","0.02%"
"16/12/2010","19,497.5","19,495.0","19,500.5","19,450.0","-0.01%"
"17/12/2010","19,497.5","19,495.0","19,500.5","19,450.0","0.00%"
"20/12/2010","19,497.5","19,495.0","19,500.5","19,450.0","0.00%"
"21/12/2010","19,497.5","19,495.0","19,500.5","19,450.0","0.00%"
"22/12/2010","19,497.5","19,495.0","19,500.5","19,450.0","0.00%"
"23/12/2010","19,495.0","19,495.0","19,503.0","19,450.0","-0.01%"
"24/12/2010","19,499.0","19,495.0","19,499.0","19,450.0","0.02%"
"27/12/2010","19,495.0","19,495.0","19,503.0","19,450.0","-0.02%"
"28/12/2010","19,490.0","19,495.0","19,508.0","19,450.0","-0.03%"
"29/12/2010","19,495.0","19,495.0","19,503.0","19,450.0","0.03%"
"30/12/2010","19,475.0","19,495.0","19,523.0","19,450.0","-0.10%"
"31/12/2010","19,497.5","19,495.0","19,500.5","19,450.0","0.12%"
"03/01/2011","19,497.5","19,495.0","19,497.5","19,495.0","0.00%"
"04/01/2011","19,499.0","19,495.0","19,499.0","19,450.0","0.01%"
"05/01/2011","19,499.0","19,495.0","19,499.0","19,450.0","0.00%"
"06/01/2011","19,497.5","19,495.0","19,500.5","19,450.0","-0.01%"
"07/01/2011","19,499.0","19,495.0","19,499.0","19,450.0","0.01%"
"10/01/2011","19,497.5","19,495.0","19,500.5","19,450.0","-0.01%"
"11/01/2011","19,475.0","19,495.0","19,523.0","19,450.0","-0.12%"
"12/01/2011","19,497.5","19,495.0","19,500.5","19,450.0","0.12%"
"13/01/2011","19,490.0","19,495.0","19,508.0","19,450.0","-0.04%"
"14/01/2011","19,497.5","19,495.0","19,500.5","19,450.0","0.04%"
"17/01/2011","19,495.0","19,495.0","19,503.0","19,450.0","-0.01%"
"18/01/2011","19,499.0","19,495.0","19,499.0","19,450.0","0.02%"
"19/01/2011","19,497.5","19,495.0","19,500.5","19,450.0","-0.01%"
"20/01/2011","19,495.0","19,495.0","19,503.0","19,450.0","-0.01%"
"21/01/2011","19,497.5","19,495.0","19,500.5","19,450.0","0.01%"
"24/01/2011","19,499.0","19,495.0","19,499.0","19,450.0","0.01%"
"25/01/2011","19,499.0","19,495.0","19,499.0","19,450.0","0.00%"
"26/01/2011","19,497.5","19,495.0","19,500.5","19,450.0","-0.01%"
"27/01/2011","19,497.5","19,495.0","19,500.5","19,450.0","0.00%"
"28/01/2011","19,497.5","19,495.0","19,500.5","19,450.0","0.00%"
"31/01/2011","19,497.5","19,490.0","19,497.5","19,490.0","0.00%"
"01/02/2011","19,495.0","19,490.0","19,495.0","19,490.0","-0.01%"
"02/02/2011","19,495.0","19,490.0","19,495.0","19,490.0","0.00%"
"03/02/2011","19,495.0","19,490.0","19,495.0","19,490.0","0.00%"
"04/02/2011","19,495.0","19,490.0","19,495.0","19,490.0","0.00%"
"07/02/2011","19,495.0","19,490.0","19,495.0","19,490.0","0.00%"
"08/02/2011","19,499.0","19,495.0","19,499.0","19,450.0","0.02%"
"09/02/2011","19,497.5","19,495.0","19,500.5","19,450.0","-0.01%"
"10/02/2011","19,490.0","19,495.0","19,508.0","19,450.0","-0.04%"
"11/02/2011","20,800.0","19,495.0","21,000.0","19,480.0","6.72%"
"14/02/2011","20,910.0","20,900.0","20,920.0","20,820.0","0.53%"
"15/02/2011","20,905.0","20,860.0","20,910.0","20,810.0","-0.02%"
"16/02/2011","20,855.0","20,855.0","20,950.0","20,800.0","-0.24%"
"17/02/2011","20,895.0","20,840.0","20,915.0","20,840.0","0.19%"
"18/02/2011","20,882.5","20,835.0","20,887.5","20,835.0","-0.06%"
"21/02/2011","20,875.0","20,830.0","20,885.0","20,830.0","-0.04%"
"22/02/2011","20,880.0","20,835.0","20,885.0","20,785.0","0.02%"
"23/02/2011","20,885.0","20,885.0","20,890.0","20,790.0","0.02%"
"24/02/2011","20,892.5","20,885.0","20,892.5","20,795.0","0.04%"
"25/02/2011","20,887.5","20,880.0","20,887.5","20,790.0","-0.02%"
"28/02/2011","20,877.5","20,875.0","20,877.5","20,780.0","-0.05%"
"01/03/2011","20,872.5","20,875.0","20,877.5","20,775.0","-0.02%"
"02/03/2011","20,865.0","20,860.0","20,880.0","20,770.0","-0.04%"
"03/03/2011","20,815.0","20,855.0","20,915.0","20,765.0","-0.24%"
"04/03/2011","20,835.0","20,860.0","20,900.0","20,765.0","0.10%"
"07/03/2011","20,862.5","20,860.0","20,867.5","20,765.0","0.13%"
"08/03/2011","20,867.5","20,865.0","20,867.5","20,770.0","0.02%"
"09/03/2011","20,870.0","20,860.0","20,875.0","20,775.0","0.01%"
"10/03/2011","20,845.0","20,870.0","20,900.0","20,780.0","-0.12%"
"11/03/2011","20,872.5","20,870.0","20,877.5","20,775.0","0.13%"
"14/03/2011","20,835.0","20,865.0","20,905.0","20,770.0","-0.18%"
"15/03/2011","20,867.5","20,865.0","20,867.5","20,770.0","0.16%"
"16/03/2011","20,862.5","20,860.0","20,867.5","20,765.0","-0.02%"
"17/03/2011","20,862.5","20,855.0","20,867.5","20,765.0","0.00%"
"18/03/2011","20,855.0","20,850.0","20,870.0","20,770.0","-0.04%"
"21/03/2011","20,875.0","20,875.0","20,880.0","20,765.0","0.10%"
"22/03/2011","20,855.0","20,885.0","20,910.0","20,970.0","-0.10%"
"23/03/2011","20,892.5","20,870.0","20,892.5","20,795.0","0.18%"
"24/03/2011","20,890.0","20,870.0","20,895.0","20,795.0","-0.01%"
"25/03/2011","20,875.0","20,885.0","20,905.0","20,790.0","-0.07%"
"28/03/2011","20,895.0","20,875.0","20,900.0","20,800.0","0.10%"
"29/03/2011","20,880.0","20,890.0","20,910.0","20,795.0","-0.07%"
"30/03/2011","20,900.0","20,890.0","20,905.0","20,795.0","0.10%"
"31/03/2011","20,895.0","20,905.0","20,920.0","20,805.0","-0.02%"
"01/04/2011","20,912.5","20,905.0","20,912.5","20,815.0","0.08%"
"04/04/2011","20,870.0","20,900.0","20,945.0","20,800.0","-0.20%"
"05/04/2011","20,875.0","20,900.0","20,955.0","20,800.0","0.02%"
"06/04/2011","20,900.0","20,905.0","20,925.0","20,800.0","0.12%"
"07/04/2011","20,905.0","20,910.0","20,925.0","20,800.0","0.02%"
"08/04/2011","20,830.0","20,900.0","20,935.0","20,800.0","-0.36%"
"11/04/2011","20,830.0","20,800.0","20,830.0","20,800.0","0.00%"
"12/04/2011","20,830.0","20,800.0","20,830.0","20,800.0","0.00%"
"13/04/2011","20,915.0","20,910.0","20,925.0","20,800.0","0.41%"
"14/04/2011","20,892.5","20,890.0","20,937.5","20,800.0","-0.11%"
"15/04/2011","20,892.5","20,890.0","20,932.5","20,830.0","0.00%"
"18/04/2011","20,892.5","20,890.0","20,937.5","20,835.0","0.00%"
"19/04/2011","20,915.0","20,890.0","20,925.0","20,830.0","0.11%"
"20/04/2011","20,920.0","20,900.0","20,925.0","20,835.0","0.02%"
"21/04/2011","20,925.0","20,900.0","20,930.0","20,830.0","0.02%"
"22/04/2011","20,865.0","20,860.0","20,935.0","20,800.0","-0.29%"
"25/04/2011","20,912.5","20,910.0","20,922.5","20,835.0","0.23%"
"26/04/2011","20,690.0","20,640.0","20,650.0","20,640.0","-1.06%"
"27/04/2011","20,655.0","20,640.0","20,755.0","20,580.0","-0.17%"
"28/04/2011","20,525.0","20,600.0","20,625.0","20,450.0","-0.63%"
"29/04/2011","20,645.0","20,495.0","20,705.0","20,491.0","0.58%"
"02/05/2011","20,645.0","20,570.0","20,645.0","20,570.0","0.00%"
"03/05/2011","20,625.0","20,600.0","20,625.0","20,550.0","-0.10%"
"04/05/2011","20,655.0","20,630.0","20,695.0","20,600.0","0.15%"
"05/05/2011","20,610.0","20,620.0","20,640.0","20,590.0","-0.22%"
"06/05/2011","20,620.0","20,595.0","20,625.0","20,595.0","0.05%"
"09/05/2011","20,615.0","20,590.0","20,615.0","20,580.0","-0.02%"
"10/05/2011","20,625.0","20,600.0","20,695.0","20,595.0","0.05%"
"11/05/2011","20,605.0","20,600.0","20,645.0","20,580.0","-0.10%"
"12/05/2011","20,590.0","20,565.0","20,610.0","20,565.0","-0.07%"
"13/05/2011","20,610.0","20,600.0","20,620.0","20,580.0","0.10%"
"16/05/2011","20,610.0","20,600.0","20,650.0","20,590.0","0.00%"
"17/05/2011","20,725.0","20,600.0","20,775.0","20,600.0","0.56%"
"18/05/2011","20,815.0","20,720.0","20,845.0","20,600.0","0.43%"
"19/05/2011","20,765.0","20,700.0","20,815.0","20,650.0","-0.24%"
"20/05/2011","20,750.0","20,700.0","20,780.0","20,620.0","-0.07%"
"23/05/2011","20,685.0","20,680.0","20,780.0","20,600.0","-0.31%"
"24/05/2011","20,630.0","20,630.0","20,750.0","20,550.0","-0.27%"
"25/05/2011","20,630.0","20,580.0","20,750.0","20,550.0","0.00%"
"26/05/2011","20,625.0","20,550.0","20,695.0","20,500.0","-0.02%"
"27/05/2011","20,580.0","20,500.0","20,620.0","20,500.0","-0.22%"
"30/05/2011","20,560.0","20,520.0","20,650.0","20,480.0","-0.10%"
"31/05/2011","20,545.0","20,510.0","20,645.0","20,480.0","-0.07%"
"01/06/2011","20,585.0","20,520.0","20,615.0","20,500.0","0.19%"
"02/06/2011","20,550.0","20,540.0","20,630.0","20,470.0","-0.17%"
"03/06/2011","20,555.0","20,490.0","20,615.0","20,470.0","0.02%"
"06/06/2011","20,592.5","20,520.0","20,592.5","20,470.0","0.18%"
"07/06/2011","20,565.0","20,520.0","20,615.0","20,470.0","-0.13%"
"08/06/2011","20,630.0","20,540.0","20,630.0","20,470.0","0.32%"
"09/06/2011","20,595.0","20,540.0","20,645.0","20,470.0","-0.17%"
"10/06/2011","20,550.0","20,530.0","20,610.0","20,470.0","-0.22%"
"13/06/2011","20,575.0","20,530.0","20,600.0","20,470.0","0.12%"
"14/06/2011","20,570.0","20,530.0","20,600.0","20,480.0","-0.02%"
"15/06/2011","20,570.0","20,540.0","20,580.0","20,480.0","0.00%"
"16/06/2011","20,645.0","20,555.0","20,665.0","20,490.0","0.36%"
"17/06/2011","20,750.0","20,600.0","20,760.0","20,550.0","0.51%"
"20/06/2011","20,645.0","20,660.0","20,775.0","20,590.0","-0.51%"
"21/06/2011","20,605.0","20,600.0","20,745.0","20,575.0","-0.19%"
"22/06/2011","20,595.0","20,570.0","20,725.0","20,520.0","-0.05%"
"23/06/2011","20,600.0","20,550.0","20,680.0","20,520.0","0.02%"
"24/06/2011","20,575.0","20,550.0","20,685.0","20,520.0","-0.12%"
"27/06/2011","20,615.0","20,560.0","20,695.0","20,520.0","0.19%"
"28/06/2011","20,605.0","20,580.0","20,635.0","20,520.0","-0.05%"
"29/06/2011","20,595.0","20,570.0","20,615.0","20,510.0","-0.05%"
"30/06/2011","20,585.0","20,540.0","20,665.0","20,510.0","-0.05%"
"01/07/2011","20,585.0","20,560.0","20,665.0","20,510.0","0.00%"
"04/07/2011","20,600.0","20,550.0","20,650.0","20,500.0","0.07%"
"05/07/2011","20,600.0","20,560.0","20,630.0","20,500.0","0.00%"
"06/07/2011","20,585.0","20,570.0","20,605.0","20,515.0","-0.07%"
"07/07/2011","20,600.0","20,560.0","20,620.0","20,510.0","0.07%"
"08/07/2011","20,590.0","20,550.0","20,590.0","20,510.0","-0.05%"
"11/07/2011","20,590.0","20,570.0","20,610.0","20,515.0","0.00%"
"12/07/2011","20,575.0","20,560.0","20,605.0","20,510.0","-0.07%"
"13/07/2011","20,580.0","20,550.0","20,600.0","20,510.0","0.02%"
"14/07/2011","20,575.0","20,550.0","20,615.0","20,500.0","-0.02%"
"15/07/2011","20,575.0","20,540.0","20,605.0","20,500.0","0.00%"
"18/07/2011","20,565.0","20,550.0","20,605.0","20,510.0","-0.05%"
"19/07/2011","20,609.0","20,550.0","20,609.0","20,515.0","0.21%"
"20/07/2011","20,595.0","20,550.0","20,635.0","20,520.0","-0.07%"
"21/07/2011","20,585.0","20,570.0","20,655.0","20,520.0","-0.05%"
"22/07/2011","20,600.0","20,550.0","20,650.0","20,520.0","0.07%"
"25/07/2011","20,575.0","20,520.0","20,645.0","20,520.0","-0.12%"
"26/07/2011","20,600.0","20,560.0","20,610.0","20,520.0","0.12%"
"27/07/2011","20,580.0","20,560.0","20,610.0","20,520.0","-0.10%"
"28/07/2011","20,585.0","20,550.0","20,605.0","20,520.0","0.02%"
"29/07/2011","20,595.0","20,560.0","20,595.0","20,520.0","0.05%"
"01/08/2011","20,610.0","20,550.0","20,610.0","20,525.0","0.07%"
"02/08/2011","20,590.0","20,560.0","20,610.0","20,525.0","-0.10%"
"03/08/2011","20,550.0","20,570.0","20,640.0","20,500.0","-0.19%"
"04/08/2011","20,590.0","20,570.0","20,600.0","20,530.0","0.19%"
"05/08/2011","20,585.0","20,570.0","20,605.0","20,535.0","-0.02%"
"08/08/2011","20,675.0","20,600.0","20,765.0","20,540.0","0.44%"
"09/08/2011","20,797.0","20,750.0","20,819.0","20,550.0","0.59%"
"10/08/2011","20,792.0","20,800.0","20,852.0","20,650.0","-0.02%"
"11/08/2011","20,817.0","20,820.0","20,827.0","20,700.0","0.12%"
"12/08/2011","20,817.0","20,800.0","20,827.0","20,724.0","0.00%"
"15/08/2011","20,812.0","20,800.0","20,832.0","20,724.0","-0.02%"
"16/08/2011","20,787.0","20,800.0","20,857.0","20,724.0","-0.12%"
"17/08/2011","20,802.0","20,780.0","20,836.0","20,724.0","0.07%"
"18/08/2011","20,817.0","20,800.0","20,821.0","20,724.0","0.07%"
"19/08/2011","20,800.0","20,800.0","20,830.0","20,724.0","-0.08%"
"22/08/2011","20,822.0","20,820.0","20,822.0","20,724.0","0.11%"
