"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"07/12/2017","1,251.40","1,263.90","1,263.90","1,244.50","1.01K","-1.02%"
"06/12/2017","1,264.30","1,266.30","1,269.70","1,263.50","0.57K","0.10%"
"05/12/2017","1,263.00","1,277.00","1,277.70","1,261.40","1.39K","-0.98%"
"04/12/2017","1,275.50","1,278.90","1,278.90","1,271.50","1.15K","-0.37%"
"01/12/2017","1,280.20","1,276.00","1,290.00","1,272.70","2.52K","0.42%"
"30/11/2017","1,274.80","1,284.50","1,286.00","1,271.30","1.61K","-0.69%"
"29/11/2017","1,283.70","1,294.40","1,297.30","1,282.80","1.84K","-0.86%"
"28/11/2017","1,294.90","1,293.90","1,297.00","1,290.10","275.44K","0.04%"
"27/11/2017","1,294.40","1,288.00","1,299.00","1,286.20","321.35K","0.55%"
"24/11/2017","1,287.30","1,291.90","1,293.30","1,285.10","347.03K","-0.34%"
"23/11/2017","1,291.66","1,291.19","1,293.87","1,287.65","-","-0.04%"
"22/11/2017","1,292.20","1,280.60","1,294.60","1,278.60","390.31K","0.82%"
"21/11/2017","1,281.70","1,276.60","1,284.50","1,275.80","330.15K","0.50%"
"20/11/2017","1,275.30","1,294.10","1,295.10","1,274.10","425.16K","-1.64%"
"17/11/2017","1,296.50","1,278.80","1,297.50","1,278.10","387.02K","1.43%"
"16/11/2017","1,278.20","1,278.00","1,281.80","1,274.90","274.43K","0.04%"
"15/11/2017","1,277.70","1,280.70","1,290.00","1,276.50","433.65K","-0.41%"
"14/11/2017","1,282.90","1,278.90","1,283.80","1,269.70","355.20K","0.31%"
"13/11/2017","1,278.90","1,275.30","1,279.90","1,274.40","220.91K","0.37%"
"10/11/2017","1,274.20","1,286.00","1,287.70","1,273.60","354.58K","-1.03%"
"09/11/2017","1,287.50","1,282.10","1,289.50","1,280.50","394.18K","0.30%"
"08/11/2017","1,283.70","1,276.40","1,288.10","1,276.10","358.13K","0.62%"
"07/11/2017","1,275.80","1,282.60","1,282.80","1,272.30","337.27K","-0.45%"
"06/11/2017","1,281.60","1,270.70","1,283.90","1,266.40","354.77K","0.98%"
"03/11/2017","1,269.20","1,277.50","1,281.20","1,265.90","373.41K","-0.70%"
"02/11/2017","1,278.10","1,275.20","1,285.10","1,274.00","380.14K","0.06%"
"01/11/2017","1,277.30","1,271.80","1,281.90","1,268.50","384.64K","0.54%"
"31/10/2017","1,270.50","1,277.60","1,279.10","1,268.30","272.51K","-0.56%"
"30/10/2017","1,277.70","1,274.30","1,279.90","1,269.80","260.08K","0.75%"
"27/10/2017","1,268.20","1,264.40","1,270.20","1,261.80","0.57K","0.11%"
"26/10/2017","1,266.80","1,276.60","1,280.50","1,264.20","0.27K","-0.74%"
"25/10/2017","1,276.30","1,275.90","1,277.90","1,269.60","0.57K","0.04%"
"24/10/2017","1,275.80","1,280.70","1,282.20","1,272.70","0.45K","-0.23%"
"23/10/2017","1,278.80","1,277.00","1,282.20","1,272.30","1.15K","0.02%"
"20/10/2017","1,278.60","1,290.00","1,290.60","1,278.30","0.56K","-0.74%"
"19/10/2017","1,288.10","1,280.40","1,289.70","1,277.00","0.51K","0.54%"
"18/10/2017","1,281.20","1,285.00","1,288.50","1,277.50","0.49K","-0.25%"
"17/10/2017","1,284.40","1,296.00","1,296.00","1,282.30","0.78K","-1.29%"
"16/10/2017","1,301.20","1,303.90","1,306.20","1,291.90","0.78K","-0.13%"
"13/10/2017","1,302.90","1,294.70","1,304.10","1,292.10","0.53K","0.63%"
"12/10/2017","1,294.70","1,292.80","1,297.90","1,290.60","0.52K","0.57%"
"11/10/2017","1,287.30","1,288.50","1,294.10","1,285.50","0.75K","-0.37%"
"10/10/2017","1,292.10","1,284.90","1,294.50","1,283.20","0.44K","0.69%"
"09/10/2017","1,283.20","1,276.30","1,285.70","1,276.30","0.21K","0.79%"
"06/10/2017","1,273.10","1,269.30","1,276.70","1,261.30","0.47K","0.13%"
"05/10/2017","1,271.40","1,274.80","1,279.70","1,266.80","0.90K","-0.30%"
"04/10/2017","1,275.20","1,272.60","1,282.80","1,271.70","0.82K","0.16%"
"03/10/2017","1,273.10","1,272.60","1,275.50","1,269.20","0.57K","-0.08%"
"02/10/2017","1,274.10","1,278.00","1,278.50","1,271.90","0.90K","-0.67%"
"29/09/2017","1,282.70","1,287.50","1,290.50","1,279.80","0.91K","-0.30%"
"28/09/2017","1,286.50","1,284.00","1,288.80","1,279.40","0.74K","0.19%"
"27/09/2017","1,284.10","1,293.30","1,295.00","1,280.90","19.49K","-1.05%"
"26/09/2017","1,297.70","1,309.60","1,312.50","1,291.60","20.05K","-0.72%"
"25/09/2017","1,307.10","1,296.80","1,311.20","1,288.00","12.53K","1.07%"
"22/09/2017","1,293.30","1,291.00","1,297.10","1,290.80","3.74K","0.21%"
"21/09/2017","1,290.60","1,300.70","1,303.80","1,286.80","30.19K","-1.67%"
"20/09/2017","1,312.50","1,310.70","1,315.70","1,295.60","9.67K","0.44%"
"19/09/2017","1,306.70","1,307.60","1,311.30","1,304.90","5.93K","-0.02%"
"18/09/2017","1,306.90","1,319.90","1,320.10","1,304.30","10.63K","-1.09%"
"15/09/2017","1,321.30","1,331.70","1,334.30","1,319.50","4.92K","-0.31%"
"14/09/2017","1,325.40","1,323.70","1,331.00","1,315.70","4.77K","0.09%"
"13/09/2017","1,324.20","1,332.90","1,336.10","1,320.60","6.25K","-0.35%"
"12/09/2017","1,328.80","1,328.30","1,332.20","1,322.90","8.13K","-0.23%"
"11/09/2017","1,331.80","1,338.80","1,340.00","1,326.80","7.71K","-1.15%"
"08/09/2017","1,347.30","1,349.90","1,358.50","1,343.20","8.97K","0.06%"
"07/09/2017","1,346.50","1,334.70","1,351.60","1,333.50","7.03K","0.85%"
"06/09/2017","1,335.20","1,341.00","1,343.50","1,332.70","8.85K","-0.40%"
"05/09/2017","1,340.60","1,338.00","1,345.60","1,327.40","10.86K","0.19%"
"04/09/2017","1,338.08","1,341.21","1,344.59","1,337.01","-","-0.23%"
"03/09/2017","1,341.22","1,340.54","1,342.07","1,338.96","-","1.10%"
"01/09/2017","1,326.60","1,323.00","1,330.80","1,317.90","10.11K","0.61%"
"31/08/2017","1,318.50","1,310.40","1,325.10","1,298.60","14.13K","0.62%"
"30/08/2017","1,310.40","1,311.40","1,315.00","1,306.40","13.33K","-0.21%"
"29/08/2017","1,313.10","1,313.00","1,325.00","1,305.70","1.18K","0.25%"
"28/08/2017","1,309.80","1,292.20","1,312.20","1,292.00","0.79K","1.33%"
"25/08/2017","1,292.60","1,285.70","1,294.50","1,276.00","0.58K","0.47%"
"24/08/2017","1,286.50","1,290.60","1,290.60","1,284.90","0.69K","-0.19%"
"23/08/2017","1,289.00","1,285.10","1,290.70","1,283.10","0.53K","0.26%"
"22/08/2017","1,285.60","1,291.60","1,292.20","1,281.90","0.73K","-0.46%"
"21/08/2017","1,291.50","1,283.90","1,293.50","1,281.20","0.59K","0.39%"
"18/08/2017","1,286.50","1,288.80","1,301.50","1,284.10","1.20K","-0.06%"
"17/08/2017","1,287.30","1,288.80","1,288.80","1,288.80","1.41K","0.74%"
"16/08/2017","1,277.90","1,271.70","1,284.30","1,268.70","0.64K","0.25%"
"15/08/2017","1,274.70","1,282.30","1,282.30","1,267.90","0.87K","-0.82%"
"14/08/2017","1,285.30","1,290.90","1,290.90","1,279.20","0.73K","-0.29%"
"11/08/2017","1,289.00","1,288.00","1,292.90","1,282.30","1.28K","0.30%"
"10/08/2017","1,285.10","1,278.60","1,288.50","1,275.60","1.43K","0.82%"
"09/08/2017","1,274.60","1,261.60","1,279.50","1,261.60","1.30K","1.33%"
"08/08/2017","1,257.90","1,258.50","1,266.00","1,252.60","1.00K","-0.18%"
"07/08/2017","1,260.20","1,260.00","1,260.90","1,257.00","0.39K","0.00%"
"04/08/2017","1,260.20","1,270.20","1,272.00","1,256.00","1.05K","-0.79%"
"03/08/2017","1,270.20","1,268.30","1,272.00","1,258.80","1.10K","-0.31%"
"02/08/2017","1,274.20","1,270.70","1,274.50","1,264.80","0.82K","-0.08%"
"01/08/2017","1,275.20","1,270.40","1,276.10","1,264.30","0.90K","0.50%"
"31/07/2017","1,268.90","1,272.00","1,272.20","1,267.40","1.71K","-0.10%"
"28/07/2017","1,270.20","1,260.40","1,271.80","1,258.70","2.10K","0.81%"
"27/07/2017","1,260.00","1,260.50","1,265.00","1,253.90","220.31K","0.85%"
"26/07/2017","1,249.40","1,250.30","1,263.40","1,243.20","256.12K","-0.22%"
"25/07/2017","1,252.10","1,255.20","1,258.00","1,248.80","230.39K","-0.18%"
"24/07/2017","1,254.30","1,255.50","1,259.00","1,252.00","212.88K","-0.05%"
"21/07/2017","1,254.90","1,244.10","1,255.90","1,242.80","240.53K","0.75%"
"20/07/2017","1,245.50","1,240.60","1,247.20","1,234.60","269.02K","0.28%"
"19/07/2017","1,242.00","1,242.00","1,243.50","1,235.10","198.03K","0.01%"
"18/07/2017","1,241.90","1,233.30","1,244.10","1,232.20","253.19K","0.66%"
"17/07/2017","1,233.70","1,228.70","1,235.40","1,227.50","174.90K","0.51%"
"14/07/2017","1,227.50","1,216.40","1,232.70","1,214.00","267.44K","0.84%"
"13/07/2017","1,217.30","1,219.20","1,223.60","1,215.60","227.82K","-0.15%"
"12/07/2017","1,219.10","1,216.50","1,225.20","1,212.50","262.77K","0.36%"
"11/07/2017","1,214.70","1,213.80","1,217.10","1,207.40","217.24K","0.12%"
"10/07/2017","1,213.20","1,212.10","1,215.00","1,204.00","238.26K","0.29%"
"07/07/2017","1,209.70","1,224.60","1,228.10","1,206.60","322.18K","-1.11%"
"06/07/2017","1,223.30","1,226.50","1,229.50","1,221.80","192.21K","0.13%"
"05/07/2017","1,221.70","1,220.10","1,228.40","1,216.50","366.77K","-0.48%"
"04/07/2017","1,227.55","1,224.30","1,228.03","1,221.49","-","0.68%"
"03/07/2017","1,219.20","1,241.70","1,242.60","1,218.00","284.45K","-1.86%"
"30/06/2017","1,242.30","1,245.20","1,248.20","1,239.00","222.76K","-0.28%"
"29/06/2017","1,245.80","1,249.60","1,253.20","1,239.70","277.75K","-0.14%"
"28/06/2017","1,247.50","1,246.70","1,253.00","1,246.50","0.37K","0.18%"
"27/06/2017","1,245.30","1,242.00","1,251.60","1,240.60","0.52K","0.03%"
"26/06/2017","1,244.90","1,257.20","1,257.20","1,235.00","0.79K","-0.79%"
"23/06/2017","1,254.80","1,249.90","1,263.00","1,249.30","0.68K","0.55%"
"22/06/2017","1,247.90","1,245.00","1,253.60","1,245.00","0.55K","0.30%"
"21/06/2017","1,244.20","1,244.10","1,247.10","1,241.00","0.85K","0.17%"
"20/06/2017","1,242.10","1,243.50","1,247.20","1,241.30","0.40K","-0.26%"
"19/06/2017","1,245.30","1,254.40","1,255.60","1,243.00","0.91K","-0.78%"
"16/06/2017","1,255.10","1,254.70","1,257.10","1,252.00","0.62K","0.17%"
"15/06/2017","1,253.00","1,260.50","1,266.70","1,251.70","0.59K","-1.66%"
"14/06/2017","1,274.20","1,267.00","1,281.80","1,257.50","1.29K","0.58%"
"13/06/2017","1,266.90","1,265.70","1,269.20","1,258.70","0.92K","-0.02%"
"12/06/2017","1,267.20","1,266.70","1,270.40","1,264.00","1.05K","-0.18%"
"09/06/2017","1,269.50","1,281.20","1,281.20","1,264.80","0.77K","-0.63%"
"08/06/2017","1,277.50","1,286.40","1,288.90","1,271.40","0.81K","-1.04%"
"07/06/2017","1,290.90","1,294.50","1,294.90","1,283.50","0.72K","-0.33%"
"06/06/2017","1,295.20","1,280.50","1,296.30","1,280.20","0.95K","1.13%"
"05/06/2017","1,280.70","1,280.20","1,283.00","1,278.50","0.52K","0.18%"
"02/06/2017","1,278.40","1,266.80","1,280.20","1,260.00","1.31K","0.80%"
"01/06/2017","1,268.30","1,269.90","1,270.60","1,262.00","0.68K","-0.42%"
"31/05/2017","1,273.60","1,263.90","1,274.30","1,260.20","0.78K","0.78%"
"30/05/2017","1,263.80","1,269.80","1,271.50","1,260.20","2.14K","-0.23%"
"29/05/2017","1,266.69","1,268.02","1,268.60","1,264.96","-","-0.12%"
"28/05/2017","1,268.22","1,266.31","1,269.02","1,266.31","-","0.01%"
"26/05/2017","1,268.10","1,255.10","1,269.30","1,252.60","271.46K","0.93%"
"25/05/2017","1,256.40","1,258.40","1,259.40","1,253.50","202.85K","0.26%"
"24/05/2017","1,253.10","1,251.10","1,258.80","1,247.60","257.36K","-0.19%"
"23/05/2017","1,255.50","1,260.40","1,263.80","1,250.50","275.11K","-0.47%"
"22/05/2017","1,261.40","1,257.50","1,262.60","1,251.60","205.21K","0.62%"
"19/05/2017","1,253.60","1,246.80","1,256.40","1,246.10","212.92K","0.06%"
"18/05/2017","1,252.80","1,261.40","1,265.00","1,245.70","368.90K","-0.47%"
"17/05/2017","1,258.70","1,237.20","1,261.50","1,236.30","377.87K","1.80%"
"16/05/2017","1,236.40","1,230.80","1,239.10","1,230.00","204.21K","0.52%"
"15/05/2017","1,230.00","1,228.30","1,237.40","1,226.80","189.23K","0.19%"
"12/05/2017","1,227.70","1,225.00","1,231.60","1,224.40","199.88K","0.29%"
"11/05/2017","1,224.20","1,219.20","1,227.70","1,216.90","237.71K","0.43%"
"10/05/2017","1,218.90","1,222.10","1,225.80","1,217.50","194.72K","0.23%"
"09/05/2017","1,216.10","1,226.60","1,228.70","1,214.30","254.02K","-0.90%"
"08/05/2017","1,227.10","1,223.10","1,236.90","1,221.00","201.06K","0.02%"
"05/05/2017","1,226.90","1,228.50","1,236.00","1,226.20","275.89K","-0.14%"
"04/05/2017","1,228.60","1,238.50","1,241.70","1,225.70","318.32K","-1.59%"
"03/05/2017","1,248.50","1,257.80","1,257.80","1,236.40","253.65K","-0.68%"
"02/05/2017","1,257.00","1,257.40","1,258.80","1,252.60","181.51K","0.12%"
"01/05/2017","1,255.50","1,269.60","1,272.40","1,254.90","199.78K","-1.01%"
"28/04/2017","1,268.30","1,265.20","1,269.90","1,264.20","173.29K","0.19%"
"27/04/2017","1,265.90","1,270.20","1,271.10","1,261.80","210.73K","0.30%"
"26/04/2017","1,262.10","1,263.80","1,269.50","1,259.60","1.16K","-0.26%"
"25/04/2017","1,265.40","1,276.20","1,278.10","1,261.60","1.39K","-0.82%"
"24/04/2017","1,275.90","1,280.90","1,280.90","1,265.00","0.82K","-0.89%"
"21/04/2017","1,287.40","1,281.80","1,288.10","1,278.90","0.74K","0.41%"
"20/04/2017","1,282.10","1,279.40","1,282.70","1,277.20","0.33K","0.03%"
"19/04/2017","1,281.70","1,289.70","1,290.80","1,273.80","0.63K","-0.83%"
"18/04/2017","1,292.40","1,284.80","1,292.10","1,278.90","0.61K","0.17%"
"17/04/2017","1,290.20","1,290.50","1,295.30","1,281.50","0.79K","0.04%"
"14/04/2017","1,289.65","1,289.65","1,289.65","1,289.65","-","0.22%"
"13/04/2017","1,286.80","1,286.10","1,288.70","1,282.30","0.63K","0.81%"
"12/04/2017","1,276.40","1,274.00","1,287.30","1,273.00","0.93K","0.31%"
"11/04/2017","1,272.50","1,255.00","1,275.10","1,253.50","1.10K","1.61%"
"10/04/2017","1,252.30","1,254.00","1,256.80","1,247.00","0.70K","-0.26%"
"07/04/2017","1,255.60","1,251.80","1,271.20","1,251.40","1.55K","0.31%"
"06/04/2017","1,251.70","1,256.50","1,259.20","1,250.00","0.65K","0.38%"
"05/04/2017","1,246.90","1,256.40","1,257.30","1,244.00","1.25K","-0.78%"
"04/04/2017","1,256.70","1,254.80","1,261.70","1,254.50","1.39K","0.35%"
"03/04/2017","1,252.30","1,248.50","1,254.20","1,244.80","1.11K","0.22%"
"31/03/2017","1,249.50","1,242.80","1,250.60","1,240.60","2.13K","0.24%"
"30/03/2017","1,246.50","1,254.00","1,254.60","1,242.80","2.49K","-0.57%"
"29/03/2017","1,253.70","1,250.80","1,254.40","1,246.90","190.68K","-0.15%"
"28/03/2017","1,255.60","1,253.50","1,258.40","1,247.30","243.24K","-0.01%"
"27/03/2017","1,255.70","1,245.50","1,261.00","1,245.50","237.27K","0.58%"
"24/03/2017","1,248.50","1,245.00","1,251.90","1,240.70","207.57K","0.10%"
"23/03/2017","1,247.20","1,248.60","1,253.30","1,242.70","234.77K","-0.20%"
"22/03/2017","1,249.70","1,244.50","1,251.50","1,243.80","216.45K","0.26%"
"21/03/2017","1,246.50","1,234.20","1,247.70","1,226.60","285.63K","1.01%"
"20/03/2017","1,234.00","1,229.00","1,235.50","1,228.80","126.34K","0.31%"
"17/03/2017","1,230.20","1,226.20","1,231.50","1,224.00","153.15K","0.25%"
"16/03/2017","1,227.10","1,219.50","1,234.00","1,218.10","257.89K","2.20%"
"15/03/2017","1,200.70","1,198.70","1,222.00","1,196.80","264.34K","-0.16%"
"14/03/2017","1,202.60","1,203.50","1,207.50","1,196.90","183.72K","-0.04%"
"13/03/2017","1,203.10","1,205.00","1,210.90","1,202.00","173.92K","0.14%"
"10/03/2017","1,201.40","1,200.20","1,206.20","1,194.50","257.84K","-0.15%"
"09/03/2017","1,203.20","1,207.70","1,208.90","1,199.00","233.51K","-0.51%"
"08/03/2017","1,209.40","1,215.60","1,218.50","1,206.40","211.11K","-0.55%"
"07/03/2017","1,216.10","1,225.70","1,227.40","1,214.10","203.71K","-0.77%"
"06/03/2017","1,225.50","1,233.90","1,237.30","1,225.00","156.98K","-0.08%"
"03/03/2017","1,226.50","1,234.80","1,236.70","1,223.00","272.29K","-0.52%"
"02/03/2017","1,232.90","1,249.90","1,250.80","1,231.10","272.76K","-1.37%"
"01/03/2017","1,250.00","1,248.50","1,251.40","1,237.20","318.04K","-0.31%"
"28/02/2017","1,253.90","1,253.30","1,259.30","1,248.20","234.94K","-0.39%"
"27/02/2017","1,258.80","1,258.90","1,264.90","1,251.50","208.49K","0.16%"
"24/02/2017","1,256.80","1,249.20","1,259.40","1,247.70","1.26K","0.54%"
"23/02/2017","1,250.10","1,237.50","1,250.70","1,235.80","1.32K","1.46%"
"22/02/2017","1,232.10","1,234.60","1,240.70","1,231.40","0.48K","-0.45%"
"21/02/2017","1,237.70","1,235.40","1,238.70","1,226.00","1.16K","-0.04%"
"20/02/2017","1,238.20","1,237.25","1,240.15","1,233.50","-","0.07%"
"19/02/2017","1,237.30","1,236.00","1,239.25","1,236.00","-","-0.04%"
"17/02/2017","1,237.80","1,238.90","1,243.30","1,235.00","0.59K","-0.19%"
"16/02/2017","1,240.20","1,234.10","1,242.10","1,232.20","1.04K","0.67%"
"15/02/2017","1,231.90","1,229.00","1,233.00","1,216.60","1.32K","0.62%"
"14/02/2017","1,224.30","1,225.40","1,234.90","1,221.70","1.11K","-0.04%"
"13/02/2017","1,224.80","1,233.20","1,233.20","1,219.30","0.80K","-0.82%"
"10/02/2017","1,234.90","1,228.60","1,237.60","1,221.70","1.43K","-0.06%"
"09/02/2017","1,235.70","1,241.10","1,244.60","1,225.20","1.76K","-0.20%"
"08/02/2017","1,238.20","1,234.10","1,245.00","1,230.50","1.17K","0.27%"
"07/02/2017","1,234.90","1,235.30","1,236.20","1,227.90","1.00K","0.32%"
"06/02/2017","1,230.90","1,220.70","1,236.20","1,219.50","1.75K","0.93%"
"03/02/2017","1,219.60","1,216.40","1,221.70","1,207.00","3.28K","0.13%"
"02/02/2017","1,218.00","1,209.90","1,226.00","1,209.50","2.45K","0.92%"
"01/02/2017","1,206.90","1,210.70","1,212.60","1,198.60","1.64K","-0.24%"
"31/01/2017","1,209.80","1,195.90","1,215.70","1,194.50","2.63K","1.28%"
"30/01/2017","1,194.50","1,191.60","1,199.90","1,188.50","2.69K","0.51%"
"27/01/2017","1,188.40","1,188.50","1,191.00","1,179.70","234.35K","-0.12%"
"26/01/2017","1,189.80","1,200.70","1,202.30","1,183.90","244.31K","-0.67%"
"25/01/2017","1,197.80","1,208.60","1,209.30","1,192.60","299.18K","-1.07%"
"24/01/2017","1,210.80","1,218.00","1,220.10","1,206.20","216.01K","-0.39%"
"23/01/2017","1,215.60","1,209.30","1,219.40","1,209.00","237.41K","0.89%"
"20/01/2017","1,204.90","1,204.80","1,214.80","1,198.20","244.34K","0.28%"
"19/01/2017","1,201.50","1,203.10","1,206.40","1,195.40","247.40K","-0.87%"
"18/01/2017","1,212.10","1,216.80","1,217.70","1,201.80","203.65K","-0.07%"
"17/01/2017","1,212.90","1,199.40","1,218.90","1,198.00","381.42K","0.84%"
"16/01/2017","1,202.85","1,203.25","1,208.45","1,200.00","-","-0.04%"
"15/01/2017","1,203.35","1,197.30","1,205.05","1,197.30","-","0.60%"
"13/01/2017","1,196.20","1,194.80","1,201.80","1,187.50","288.62K","-0.30%"
"12/01/2017","1,199.80","1,191.10","1,207.20","1,190.70","269.32K","0.27%"
"11/01/2017","1,196.60","1,188.10","1,198.50","1,177.00","328.69K","0.94%"
"10/01/2017","1,185.50","1,181.30","1,190.60","1,180.20","224.81K","0.05%"
"09/01/2017","1,184.90","1,172.90","1,186.40","1,172.20","179.03K","0.98%"
"06/01/2017","1,173.40","1,181.00","1,183.80","1,171.10","226.43K","-0.67%"
"05/01/2017","1,181.30","1,164.60","1,185.90","1,163.60","272.12K","1.37%"
"04/01/2017","1,165.30","1,159.60","1,168.60","1,156.70","179.88K","0.28%"
"03/01/2017","1,162.00","1,151.40","1,166.00","1,146.50","229.18K","0.95%"
"02/01/2017","1,151.05","1,151.00","1,153.25","1,150.00","-","-0.06%"
"30/12/2016","1,151.70","1,159.50","1,164.30","1,150.30","143.85K","-0.55%"
"29/12/2016","1,158.10","1,143.10","1,160.60","1,142.60","158.03K","1.66%"
"28/12/2016","1,139.20","1,138.50","1,143.00","1,136.60","1.57K","0.16%"
"27/12/2016","1,137.40","1,134.20","1,149.30","1,132.70","0.97K","0.25%"
"26/12/2016","1,134.55","1,135.00","1,136.05","1,134.00","-","-0.04%"
"25/12/2016","1,135.00","1,135.00","1,135.00","1,135.00","-","0.27%"
"23/12/2016","1,132.00","1,130.30","1,135.30","1,129.90","0.33K","0.26%"
"22/12/2016","1,129.10","1,131.60","1,133.50","1,127.70","0.20K","-0.22%"
"21/12/2016","1,131.60","1,132.40","1,136.80","1,129.70","0.33K","-0.04%"
"20/12/2016","1,132.00","1,138.50","1,139.20","1,126.60","0.82K","-0.79%"
"19/12/2016","1,141.00","1,134.10","1,142.10","1,134.10","1.07K","0.45%"
"16/12/2016","1,135.90","1,129.60","1,141.50","1,127.50","1.72K","0.65%"
"15/12/2016","1,128.60","1,143.60","1,144.20","1,124.70","1.47K","-2.91%"
"14/12/2016","1,162.40","1,158.10","1,166.60","1,140.70","1.40K","0.40%"
"13/12/2016","1,157.80","1,164.10","1,165.20","1,155.30","0.78K","-0.59%"
"12/12/2016","1,164.70","1,158.00","1,166.10","1,151.40","1.09K","0.35%"
"09/12/2016","1,160.60","1,170.60","1,172.10","1,157.60","0.85K","-0.90%"
"08/12/2016","1,171.10","1,174.90","1,179.30","1,169.80","0.57K","-0.43%"
"07/12/2016","1,176.20","1,169.90","1,180.70","1,167.40","0.83K","0.63%"
"06/12/2016","1,168.80","1,170.90","1,175.50","1,167.00","0.57K","-0.54%"
"05/12/2016","1,175.20","1,179.30","1,188.50","1,158.00","1.64K","-0.11%"
"02/12/2016","1,176.50","1,173.20","1,178.40","1,167.20","1.35K","0.72%"
"01/12/2016","1,168.10","1,174.10","1,177.00","1,161.00","1.65K","-0.37%"
"30/11/2016","1,172.40","1,188.70","1,195.00","1,169.70","2.32K","-1.42%"
"29/11/2016","1,189.30","1,195.00","1,196.00","1,181.10","2.22K","-0.13%"
"28/11/2016","1,190.80","1,184.40","1,197.20","1,182.40","189.91K","1.05%"
"25/11/2016","1,178.40","1,189.40","1,192.70","1,170.30","300.28K","-0.60%"
"24/11/2016","1,185.55","1,189.20","1,190.30","1,179.75","-","-0.32%"
"23/11/2016","1,189.30","1,212.60","1,214.70","1,181.20","367.81K","-1.81%"
"22/11/2016","1,211.20","1,213.50","1,220.90","1,205.60","210.55K","0.12%"
"21/11/2016","1,209.80","1,207.30","1,217.80","1,205.40","167.83K","0.09%"
"18/11/2016","1,208.70","1,216.00","1,217.50","1,201.30","257.11K","-0.67%"
"17/11/2016","1,216.90","1,224.80","1,231.10","1,210.50","237.79K","-0.57%"
"16/11/2016","1,223.90","1,228.00","1,233.10","1,221.00","204.45K","-0.05%"
"15/11/2016","1,224.50","1,221.80","1,231.40","1,218.60","234.17K","0.23%"
"14/11/2016","1,221.70","1,227.70","1,230.90","1,211.00","351.97K","-0.21%"
"11/11/2016","1,224.30","1,258.70","1,265.00","1,218.70","444.59K","-3.32%"
"10/11/2016","1,266.40","1,278.40","1,292.50","1,251.90","413.56K","-0.56%"
