,Exchange Rate,Oil price,Gold price,VN Index,S&P500
2018-06-14,22813.0,66.89,1306.2,1015.72,2782.49
2018-06-15,22816.0,65.06,1276.3,1016.51,2779.66
2018-06-16,22822.666,65.32333,1276.8667,1006.7867,2777.69
2018-06-17,22829.334,65.58666,1277.4333,997.06335,2775.72
2018-06-18,22836.0,65.85,1278.0,987.34,2773.75
2018-06-19,22853.5,65.07,1276.5,962.16,2762.59
2018-06-20,22867.5,66.22,1272.4,980.95,2767.32
2018-06-21,22877.0,65.54,1268.6,969.4,2749.76
2018-06-22,22892.5,68.58,1268.9,983.17,2754.88
2018-06-23,22894.166,68.41334,1268.3334,985.62,2742.2766
2018-06-24,22895.834,68.246666,1267.7666,988.07,2729.6733
2018-06-25,22897.5,68.08,1267.2,990.52,2717.07
2018-06-26,22921.0,70.53,1258.0,983.02,2723.06
2018-06-27,22937.5,72.76,1253.0,968.91,2699.63
2018-06-28,22937.5,73.45,1251.0,957.35,2716.31
2018-06-29,22958.5,74.15,1254.5,960.78,2718.37
2018-06-30,22873.5,70.03,1273.7333,987.37006,2706.1333
2018-07-01,22788.5,65.91,1292.9667,1013.96,2693.8967
2018-07-02,22703.5,61.79,1312.2,1040.55,2681.66
2018-07-03,22759.5,61.15,1327.6,1112.26,2726.8
2018-07-04,22764.0,65.94,1320.85,1087.26,2699.7148
2018-07-05,22768.5,70.73,1314.1,1062.26,2672.63
2018-07-06,22802.0,65.95,1300.7,1036.69,2770.37
2018-07-07,23052.5,67.56,1255.95,996.74,2814.4102
2018-07-08,23303.0,69.17,1211.2,956.79,2858.45
2018-07-09,23303.0,67.75,1195.1,968.9,2871.68
2018-07-10,23314.75,64.71,1211.8999,945.53,2842.785
2018-07-11,23326.5,61.67,1228.7,922.16,2813.89
2018-07-12,23312.5,52.61,1248.2,958.59,2633.08
2018-07-13,23051.0,71.01,1241.2,909.72,2801.31
2018-07-14,23050.834,70.026665,1240.7,910.1833,2800.35
2018-07-15,23050.666,69.043335,1240.2,910.64667,2799.39
2018-07-16,23050.5,68.06,1239.7,911.11,2798.43
2018-07-17,23051.0,68.08,1227.3,921.27,2809.55
2018-07-18,23049.5,68.76,1227.9,942.39,2815.62
2018-07-19,23052.0,69.46,1224.0,943.97,2804.49
2018-07-20,23054.0,70.46,1231.1,933.39,2801.83
2018-07-21,23111.0,69.60333,1229.2666,934.50665,2803.5466
2018-07-22,23168.0,68.746666,1227.4333,935.62335,2805.2634
2018-07-23,23225.0,67.89,1225.6,936.74,2806.98
2018-07-24,23251.0,68.52,1225.5,934.08,2820.4
2018-07-25,23217.5,69.3,1231.8,927.58,2846.07
2018-07-26,23180.0,69.61,1225.7,930.16,2837.44
2018-07-27,23232.5,68.69,1223.0,935.52,2818.82
2018-07-28,23240.834,69.17,1223.4,940.25665,2813.4133
2018-07-29,23249.166,69.65,1223.7999,944.99335,2808.0068
2018-07-30,23257.5,70.13,1224.2,949.73,2802.6
2018-07-31,23283.0,68.76,1226.4,956.39,2816.29
2018-08-01,22712.5,61.73,1320.4,1022.9,2747.71
2018-08-02,22699.0,61.15,1316.5,1023.25,2581.0
2018-08-03,22757.0,60.12,1321.7,1124.15,2738.97
2018-08-04,22764.75,64.59,1317.7,1092.3,2705.4448
2018-08-05,22772.5,69.06,1313.7,1060.45,2671.92
2018-08-06,22793.0,65.74,1300.5,1039.01,2779.03
2018-08-07,23038.5,66.34,1257.35,1002.64,2818.365
2018-08-08,23284.0,66.94,1214.2,966.27,2857.7
2018-08-09,23318.25,70.615005,1200.0,981.195,2871.065
2018-08-10,23352.5,74.29,1185.8,996.12,2884.43
2018-08-11,23319.0,60.67,1225.1,926.28,2806.83
2018-08-12,23317.0,63.934998,1208.6499,952.16003,2814.38
2018-08-13,23315.0,67.2,1192.2,978.04,2821.93
2018-08-14,23315.0,67.04,1194.0,978.27,2839.96
2018-08-15,23312.5,65.01,1178.2,961.37,2818.37
2018-08-16,23313.0,65.46,1177.1,964.28,2840.69
2018-08-17,23294.0,65.91,1177.3,968.88,2850.13
2018-08-18,23287.0,66.083336,1180.8,969.12665,2852.4365
2018-08-19,23280.0,66.25667,1184.3,969.37335,2854.7434
2018-08-20,23273.0,66.43,1187.8,969.62,2857.05
2018-08-21,23269.0,67.35,1193.2,979.21,2862.96
2018-08-22,23275.0,67.86,1196.4,982.15,2861.82
2018-08-23,23282.0,67.83,1187.2,987.36,2856.98
2018-08-24,23302.5,68.72,1206.3,987.05,2874.69
2018-08-25,23299.666,68.770004,1207.2667,988.67334,2882.04
2018-08-26,23296.834,68.82,1208.2333,990.29663,2889.39
2018-08-27,23294.0,68.87,1209.2,991.92,2896.74
2018-08-28,23296.5,68.53,1207.5,995.19,2897.52
2018-08-29,23301.0,69.51,1204.2,988.17,2914.04
2018-08-30,23303.0,70.25,1200.0,998.07,2901.13
2018-08-31,23304.0,69.8,1201.6,989.54,2901.52
2018-09-01,22709.5,62.96,1313.7,1033.56,2751.29
2018-09-02,22702.5,59.2,1313.3,1003.94,2619.55
2018-09-03,22761.0,62.04,1324.0,1123.41,2786.57
2018-09-04,22792.5,63.42,1337.1,1204.33,2613.16
2018-09-05,22777.0,71.14,1313.0,1056.97,2697.79
2018-09-06,22908.0,72.494995,1286.3,986.045,2740.98
2018-09-07,23039.0,73.85,1259.6,915.12,2784.17
2018-09-08,23277.5,66.81,1213.0,963.5,2853.58
2018-09-09,23317.0,70.884995,1200.9,979.845,2866.96
2018-09-10,23356.5,74.96,1188.8,996.19,2880.34
2018-09-11,23295.0,60.19,1208.6,914.29,2781.01
2018-09-12,23286.0,64.39,1205.7,951.12,2842.595
2018-09-13,23277.0,68.59,1202.8,987.95,2904.18
2018-09-14,23248.5,68.99,1196.2,991.34,2904.98
2018-09-15,23262.834,68.96333,1197.8666,990.0967,2899.5867
2018-09-16,23277.166,68.93667,1199.5333,988.85333,2894.1934
2018-09-17,23291.5,68.91,1201.2,987.61,2888.8
2018-09-18,23281.5,69.85,1198.5,993.49,2904.31
2018-09-19,23307.5,71.12,1203.9,995.54,2907.95
2018-09-20,23322.5,70.8,1206.6,1004.74,2930.75
2018-09-21,23333.5,70.78,1196.6,1002.97,2929.67
2018-09-22,23335.0,71.21333,1197.6,1005.7433,2926.2366
2018-09-23,23336.5,71.64667,1198.6,1008.51666,2922.8035
2018-09-24,23338.0,72.08,1199.6,1011.29,2919.37
2018-09-25,23345.5,72.28,1199.7,1010.74,2915.56
2018-09-26,23348.5,71.57,1194.4,1009.61,2905.97
2018-09-27,23347.5,72.12,1185.5,1015.37,2914.0
2018-09-28,23327.5,73.25,1193.9,1017.13,2913.98
2018-09-29,23122.834,70.02333,1235.7001,1024.1233,2858.73
2018-09-30,22918.166,66.79667,1277.5,1031.1167,2803.48
2018-10-01,22713.5,63.57,1319.3,1038.11,2748.23
2018-10-02,22739.834,64.21667,1327.1667,1091.4467,2717.7766
2018-10-03,22766.166,64.863335,1335.0333,1144.7833,2687.3235
2018-10-04,22792.5,65.51,1342.9,1198.12,2656.87
2018-10-05,22770.0,71.36,1322.3,1028.87,2723.07
2018-10-06,22904.75,72.735,1288.8501,969.995,2758.455
2018-10-07,23039.5,74.11,1255.4,911.12,2793.84
2018-10-08,23277.0,67.63,1212.1,968.47,2833.28
2018-10-09,23303.0,67.54,1194.5,970.34,2877.13
2018-10-10,23351.0,73.17,1190.8,993.96,2785.68
2018-10-11,23328.5,62.085,1217.8501,974.92505,2711.7
2018-10-12,23306.0,51.0,1244.9,955.89,2637.72
2018-10-13,23314.834,57.926666,1239.2001,954.4733,2675.41
2018-10-14,23323.666,64.85333,1233.5,953.0567,2713.1
2018-10-15,23332.5,71.78,1227.8,951.64,2750.79
2018-10-16,23339.0,71.92,1228.4,963.37,2809.92
2018-10-17,23343.5,69.75,1224.8,971.6,2809.21
2018-10-18,23347.5,68.65,1227.4,963.47,2768.78
2018-10-19,23351.5,69.12,1226.0,958.36,2767.78
2018-10-20,23350.5,69.136665,1224.6666,956.74335,2763.8132
2018-10-21,23349.5,69.153336,1223.3334,955.12665,2759.8467
2018-10-22,23348.5,69.17,1222.0,953.51,2755.88
2018-10-23,23348.5,66.43,1234.1,939.68,2740.69
2018-10-24,23349.0,66.82,1228.4,922.73,2656.1
2018-10-25,23350.5,67.33,1229.5,910.17,2705.57
2018-10-26,23356.0,67.59,1232.4,900.82,2658.69
2018-10-27,23352.5,67.40666,1229.8334,896.82,2652.8767
2018-10-28,23349.0,67.223335,1227.2666,892.82,2647.0632
2018-10-29,23345.5,67.04,1224.7,888.82,2641.25
2018-10-30,23344.0,66.18,1225.3,888.69,2682.63
2018-10-31,23345.5,65.31,1215.0,914.76,2711.74
2018-11-01,22707.5,63.8,1322.5,1048.17,2767.56
2018-11-02,22735.166,64.80666,1333.9667,1087.8167,2725.77
2018-11-03,22762.834,65.81333,1345.4333,1127.4634,2683.98
2018-11-04,22790.5,66.82,1356.9,1167.11,2642.19
2018-11-05,22770.0,70.7,1320.7,1044.85,2727.72
2018-11-06,22815.5,66.1,1301.0,1039.02,2782.0
2018-11-07,23044.0,70.38,1244.4,893.16,2774.02
2018-11-08,23164.75,69.815,1220.6001,939.11,2830.955
2018-11-09,23285.5,69.25,1196.8,985.06,2887.89
2018-11-10,23346.0,70.97,1225.1,945.89,2728.37
2018-11-11,23324.0,61.31,1233.95,950.235,2682.5752
2018-11-12,23302.0,51.65,1242.8,954.58,2636.78
2018-11-13,23309.0,55.69,1201.4,905.38,2722.18
2018-11-14,23317.5,56.25,1210.1,900.93,2701.58
2018-11-15,23309.0,56.46,1215.0,897.15,2730.2
2018-11-16,23307.0,56.46,1223.0,898.19,2736.27
2018-11-17,23308.5,56.559998,1223.7667,904.14667,2721.09
2018-11-18,23310.0,56.66,1224.5333,910.10333,2705.91
2018-11-19,23311.5,56.76,1225.3,916.06,2690.73
2018-11-20,23337.0,53.43,1221.2,919.02,2641.89
2018-11-21,23353.0,54.63,1228.0,922.56,2649.93
2018-11-22,23347.5,54.02,1228.0,924.42,2641.245
2018-11-23,23362.5,50.42,1223.2,917.97,2632.56
2018-11-24,23355.334,50.823334,1222.9333,918.99,2646.19
2018-11-25,23348.166,51.226665,1222.6666,920.01,2659.82
2018-11-26,23341.0,51.63,1222.4,921.03,2673.45
2018-11-27,23347.5,51.56,1213.4,923.12,2682.17
2018-11-28,23336.0,50.29,1223.6,930.2,2743.79
2018-11-29,23328.0,51.45,1227.9,926.79,2737.76
2018-11-30,23317.5,50.93,1223.6,926.54,2760.17
2018-12-01,22709.5,64.3,1334.9,1050.11,2786.24
2018-12-02,22704.5,59.29,1324.0,1041.79,2656.0
2018-12-03,22758.5,61.36,1320.8,1126.29,2783.02
2018-12-04,22788.5,67.07,1338.7,1173.02,2663.99
2018-12-05,22801.0,66.715,1317.95,1096.89,2725.42
2018-12-06,22813.5,66.36,1297.2,1020.76,2786.85
2018-12-07,23048.0,70.33,1246.6,898.51,2798.29
2018-12-08,23164.5,70.350006,1226.05,942.76,2843.605
2018-12-09,23281.0,70.37,1205.5,987.01,2888.92
2018-12-10,23345.5,71.34,1219.5,970.08,2767.13
2018-12-11,23302.5,59.93,1203.5,918.12,2726.22
2018-12-12,23302.5,51.15,1246.1,961.28,2651.07
2018-12-13,23287.5,52.58,1243.7,960.25,2650.54
2018-12-14,23288.0,51.2,1237.9,952.04,2599.95
2018-12-15,23298.334,50.760002,1241.3334,945.91,2581.9465
2018-12-16,23308.666,50.32,1244.7666,939.78,2563.9434
2018-12-17,23319.0,49.88,1248.2,933.65,2545.94
2018-12-18,23319.0,46.24,1250.1,927.25,2546.16
2018-12-19,23308.0,47.2,1252.6,919.24,2506.96
2018-12-20,23302.5,45.88,1263.9,918.24,2467.42
2018-12-21,23283.5,45.59,1254.6,912.26,2416.62
2018-12-22,23282.0,44.57,1259.0333,911.0267,2394.78
2018-12-23,23280.5,43.55,1263.4667,909.79333,2372.9402
2018-12-24,23279.0,42.53,1267.9,908.56,2351.1
2018-12-25,23278.5,43.16,1270.75,897.94,2409.4
2018-12-26,23262.5,46.22,1269.0,891.75,2467.7
2018-12-27,23232.5,44.61,1277.4,900.81,2488.83
2018-12-28,23195.0,45.33,1283.0,892.54,2485.74
2018-12-29,23195.0,45.356667,1282.4333,895.766,2492.7766
2018-12-30,23195.0,45.383335,1281.8667,898.992,2499.8135
2018-12-31,23195.0,45.41,1281.3,902.21796,2506.85
2019-01-01,23195.0,45.89,1283.35,905.444,2606.69
2019-01-02,23207.5,55.26,1319.3,908.67,2706.53
2019-01-03,23203.0,55.8,1299.2,979.63,2803.69
2019-01-04,23201.5,61.59,1291.2,988.53,2867.19
2019-01-05,23290.0,63.6,1284.2,980.89,2923.73
2019-01-06,23275.0,61.345,1336.75,973.25,2944.03
2019-01-07,23260.0,59.09,1389.3,965.61,2964.33
2019-01-08,23205.0,53.95,1424.2,997.39,2953.56
2019-01-09,23203.25,54.8,1538.05,998.49,2946.905
2019-01-10,23201.5,53.62,1485.2,999.59,2940.25
2019-01-11,23202.0,56.2,1511.4,1015.59,3066.91
2019-01-12,23201.166,54.303333,1438.0333,977.66003,2905.4766
2019-01-13,23200.334,52.406666,1364.6667,939.73,2744.0435
2019-01-14,23199.5,50.51,1291.3,901.8,2582.61
2019-01-15,23204.0,52.11,1288.4,909.68,2610.3
2019-01-16,23199.0,52.31,1293.8,908.7,2616.1
2019-01-17,23198.5,52.07,1292.3,901.89,2635.96
2019-01-18,23199.5,53.8,1282.6,902.3,2670.71
2019-01-19,23199.166,53.725,1282.325,905.2167,2661.2573
2019-01-20,23198.834,53.65,1282.05,908.1333,2651.805
2019-01-21,23198.5,54.24,1279.05,911.05,2642.3525
2019-01-22,23198.5,52.57,1283.4,906.55,2632.9
2019-01-23,23198.0,52.62,1284.0,908.18,2638.7
2019-01-24,23197.0,53.13,1279.8,908.79,2642.33
2019-01-25,23194.5,53.69,1298.1,908.88,2664.76
2019-01-26,23194.666,53.123333,1299.7666,909.98,2657.79
2019-01-27,23194.834,52.556667,1301.4333,911.08,2650.82
2019-01-28,23195.0,51.99,1303.1,912.18,2643.85
2019-01-29,23197.0,53.31,1308.9,915.93,2640.0
2019-01-30,23204.0,54.23,1312.8,915.84,2681.05
2019-01-31,23199.0,53.79,1322.3,910.65,2704.1
2019-02-01,23207.5,46.54,1284.1,891.75,2510.03
2019-02-02,23204.5,51.88667,1286.9,923.10333,2629.1
2019-02-03,23201.5,57.233334,1289.7,954.45667,2748.17
2019-02-04,23198.5,62.58,1292.5,985.81,2867.24
2019-02-05,23270.0,61.81,1272.0,978.5,2917.52
2019-02-06,23255.0,59.03,1340.0,970.24,2945.2651
2019-02-07,23240.0,56.25,1408.0,961.98,2973.01
2019-02-08,23220.0,55.66,1448.7,991.1,2932.05
2019-02-09,23186.0,54.66,1535.15,991.145,2909.83
2019-02-10,23205.0,52.64,1504.1,991.19,2887.61
2019-02-11,23190.75,54.3,1485.25,975.25,3000.7402
2019-02-12,23176.5,55.96,1466.4,959.31,3113.87
2019-02-13,23197.5,53.9,1312.4,945.25,2753.03
2019-02-14,23202.0,54.41,1311.3,952.34,2745.73
2019-02-15,23201.5,55.59,1319.1,950.89,2775.6
2019-02-16,23201.0,55.96,1321.675,954.36,2776.6401
2019-02-17,23200.5,56.33,1324.25,957.83,2777.6802
2019-02-18,23200.0,56.27,1329.55,961.3,2778.72
2019-02-19,23199.5,56.09,1340.8,964.35,2779.76
2019-02-20,23199.0,56.92,1344.1,970.58,2784.7
2019-02-21,23211.5,56.96,1324.6,987.57,2774.88
2019-02-22,23210.0,57.26,1329.7,988.91,2792.67
2019-02-23,23212.334,56.666664,1328.6333,990.75,2793.8167
2019-02-24,23214.666,56.073334,1327.5667,992.58997,2794.9634
2019-02-25,23217.0,55.48,1326.5,994.43,2796.11
2019-02-26,23201.0,55.5,1325.3,987.06,2793.9
2019-02-27,23199.5,56.94,1321.2,990.27,2792.38
2019-02-28,23200.0,57.22,1316.1,965.47,2784.49
2019-03-01,23202.5,47.09,1294.8,878.22,2447.89
2019-03-02,23201.666,52.213333,1293.9667,913.6333,2589.7266
2019-03-03,23200.834,57.336666,1293.1334,949.0467,2731.5632
2019-03-04,23200.0,62.46,1292.3,984.46,2873.4
2019-03-05,23252.5,61.94,1281.3,974.14,2945.64
2019-03-06,23394.5,53.25,1324.9,946.47,2744.45
2019-03-07,23250.0,57.34,1420.9,960.39,2995.82
2019-03-08,23224.5,55.64,1485.25,969.875,2951.045
2019-03-09,23199.0,53.94,1549.6,979.36,2906.27
2019-03-10,23201.5,52.45,1510.1,989.67,2910.63
2019-03-11,23186.25,54.275,1495.85,971.55,3001.915
2019-03-12,23171.0,56.1,1481.6,953.43,3093.2
2019-03-13,23199.5,58.26,1309.3,1005.41,2810.92
2019-03-14,23199.0,58.61,1295.1,1008.44,2808.48
2019-03-15,23199.0,58.52,1302.9,1004.12,2822.48
2019-03-16,23200.666,58.71,1302.4333,1006.7,2825.9666
2019-03-17,23202.334,58.9,1301.9667,1009.27997,2829.4534
2019-03-18,23204.0,59.09,1301.5,1011.86,2832.94
2019-03-19,23209.0,59.03,1306.5,1006.59,2832.57
2019-03-20,23210.0,59.83,1301.7,1002.3,2824.23
2019-03-21,23200.5,59.98,1307.3,981.78,2854.88
2019-03-22,23201.5,59.04,1312.3,988.71,2800.71
2019-03-23,23200.834,58.966667,1315.7334,982.4967,2799.9268
2019-03-24,23200.166,58.893333,1319.1666,976.2833,2799.1433
2019-03-25,23199.5,58.82,1322.6,970.07,2798.36
2019-03-26,23198.5,59.94,1315.0,969.79,2818.46
2019-03-27,23198.5,59.41,1310.4,975.91,2805.37
2019-03-28,23201.0,59.3,1292.5,982.98,2815.44
2019-03-29,23204.0,60.14,1295.6,980.76,2834.4
2019-03-30,23202.334,56.079998,1292.3334,947.4733,2733.5798
2019-03-31,23200.666,52.02,1289.0667,914.1867,2632.76
2019-04-01,23199.0,47.96,1285.8,880.9,2531.94
2019-04-02,23207.5,54.56,1316.6,937.445,2724.87
2019-04-03,23200.5,56.59,1287.5,993.99,2792.81
2019-04-04,23199.0,62.1,1291.4,986.91,2879.39
2019-04-05,23299.5,57.79,1308.55,969.035,2841.33
2019-04-06,23400.0,53.48,1325.7,951.16,2803.27
2019-04-07,23250.0,56.8,1423.55,973.04,2848.1067
2019-04-08,23224.75,56.53,1488.775,975.33496,2892.9434
2019-04-09,23199.5,56.26,1554.0,977.63,2937.78
2019-04-10,23201.0,52.81,1509.2,987.59,2952.01
2019-04-11,23200.0,56.54,1511.1,1022.43,3078.27
2019-04-12,23172.5,58.43,1477.5,965.9,3112.76
2019-04-13,23181.5,60.086666,1414.5,968.7175,3043.7
2019-04-14,23190.5,61.743336,1351.5,971.53503,2974.6401
2019-04-15,23199.5,63.4,1288.5,974.3525,2905.58
2019-04-16,23199.5,64.05,1274.2,977.17,2907.06
2019-04-17,23198.5,63.76,1273.8,972.1,2900.45
2019-04-18,23203.5,64.0,1273.1,962.3,2905.03
2019-04-19,23212.5,64.425,1277.9,966.21,2905.7651
2019-04-20,23214.666,64.85,1276.8334,966.0933,2906.5
2019-04-21,23216.834,65.274994,1275.7666,965.9767,2907.2349
2019-04-22,23219.0,65.7,1274.7,965.86,2907.97
2019-04-23,23217.5,66.3,1270.6,968.0,2933.68
2019-04-24,23216.5,65.89,1276.6,976.92,2927.25
2019-04-25,23220.0,65.21,1276.4,974.13,2926.17
2019-04-26,23290.0,63.3,1285.5,979.64,2939.88
2019-04-27,23290.0,63.366665,1284.1666,981.47003,2940.93
2019-04-28,23290.0,63.433334,1282.8334,983.3,2941.98
2019-04-29,23290.0,63.5,1281.5,985.13,2943.03
2019-04-30,23290.0,63.91,1285.7,986.96,2945.83
2019-05-01,23248.75,58.785,1301.1,988.79004,2841.7651
2019-05-02,23207.5,53.66,1316.5,990.62,2737.7
2019-05-03,23199.0,56.56,1284.7,992.45,2789.65
2019-05-04,23200.0,63.08,1292.6,989.26,2892.74
2019-05-05,23306.5,57.38,1311.6,970.33496,2859.4448
2019-05-06,23413.0,51.68,1330.6,951.41,2826.15
2019-05-07,23237.5,57.51,1400.1,975.34,2990.41
2019-05-08,23269.0,54.69,1467.7,973.15,2844.74
2019-05-09,23198.5,56.3,1519.0,976.79,2976.0
2019-05-10,23199.0,56.765,1501.35,1000.56494,3025.31
2019-05-11,23199.5,57.23,1483.7,1024.34,3074.62
2019-05-12,23168.0,58.43,1480.3,963.27,3117.43
2019-05-13,23329.0,61.04,1301.8,958.54,2811.87
2019-05-14,23380.0,61.78,1296.3,965.34,2834.41
2019-05-15,23325.0,62.02,1297.8,975.64,2850.96
2019-05-16,23310.0,62.87,1286.2,975.69,2876.32
2019-05-17,23392.0,62.76,1275.7,976.48,2859.53
2019-05-18,23397.166,62.873333,1276.2333,980.02997,2853.0967
2019-05-19,23402.334,62.986664,1276.7667,983.58,2846.6633
2019-05-20,23407.5,63.1,1277.3,987.13,2840.23
2019-05-21,23391.5,62.99,1273.2,986.29,2864.36
2019-05-22,23375.0,61.42,1274.2,983.78,2856.27
2019-05-23,23389.0,57.91,1285.4,982.71,2822.24
2019-05-24,23390.0,58.63,1283.6,970.03,2826.06
2019-05-25,23389.334,58.7,1283.875,971.73334,2820.1426
2019-05-26,23388.666,58.77,1284.15,973.4367,2814.225
2019-05-27,23388.0,59.16,1284.95,975.14,2808.3074
2019-05-28,23394.0,59.14,1277.1,972.0,2802.39
2019-05-29,23407.0,58.81,1281.0,971.54,2783.02
2019-05-30,23420.0,56.59,1289.9,969.34,2788.86
2019-05-31,23412.5,53.5,1308.0,959.88,2752.06
2019-06-01,23310.0,53.754997,1309.85,971.4167,2741.835
2019-06-02,23207.5,54.01,1311.7,982.9533,2731.61
2019-06-03,23200.5,56.22,1287.6,994.49,2771.45
2019-06-04,23241.0,59.235,1285.7,976.23,2851.96
2019-06-05,23281.5,62.25,1283.8,957.97,2932.47
2019-06-06,23403.0,52.59,1339.8,948.21,2843.49
2019-06-07,23329.0,53.11,1407.5,956.41003,2862.63
2019-06-08,23255.0,53.63,1475.2,964.61,2881.77
2019-06-09,23199.0,56.52,1509.0,974.08,2978.71
2019-06-10,23199.25,56.434998,1501.05,999.495,3027.745
2019-06-11,23199.5,56.35,1493.1,1024.91,3076.78
2019-06-12,23177.5,59.2,1462.5,963.56,3145.91
2019-06-13,23320.0,52.28,1340.8,950.08,2891.64
2019-06-14,23335.0,52.51,1341.7,953.61,2886.98
2019-06-15,23340.0,52.316666,1341.1333,951.39,2887.8767
2019-06-16,23345.0,52.123333,1340.5667,949.17,2888.7732
2019-06-17,23350.0,51.93,1340.0,946.95,2889.67
2019-06-18,23336.0,53.9,1347.8,944.01,2917.75
2019-06-19,23316.5,53.76,1345.8,949.69,2926.46
2019-06-20,23300.0,56.65,1394.1,959.18,2954.18
2019-06-21,23290.0,57.43,1397.3,959.2,2950.46
2019-06-22,23290.334,57.586666,1403.2667,960.4167,2948.7566
2019-06-23,23290.666,57.743336,1409.2333,961.6333,2947.0535
2019-06-24,23291.0,57.9,1415.2,962.85,2945.35
2019-06-25,23297.0,57.83,1415.8,960.13,2917.38
2019-06-26,23305.0,59.38,1411.5,959.13,2913.78
2019-06-27,23315.0,59.43,1412.0,943.11,2924.92
2019-06-28,23305.0,58.47,1413.7,949.94,2941.76
2019-06-29,23269.666,55.153336,1372.4333,929.84,2811.07
2019-06-30,23234.334,51.836666,1331.1666,909.74,2680.38
2019-07-01,23199.0,48.52,1289.9,889.64,2549.69
2019-07-02,23207.5,52.64,1311.6,941.835,2706.05
2019-07-03,23198.0,56.66,1286.1,994.03,2748.93
2019-07-04,23246.5,59.03,1285.85,975.79504,2816.49
2019-07-05,23295.0,61.4,1285.6,957.56,2884.05
2019-07-06,23396.0,53.99,1343.3,958.28,2873.34
2019-07-07,23306.0,52.54,1426.45,962.105,2878.6602
2019-07-08,23216.0,51.09,1509.6,965.93,2883.98
2019-07-09,23208.5,51.92,1505.1499,974.51,2911.385
2019-07-10,23201.0,52.75,1500.7,983.09,2938.79
2019-07-11,23199.5,57.15,1466.4,1024.03,3085.18
2019-07-12,23200.0,57.7575,1453.175,1011.155,3067.46
2019-07-13,23200.5,58.365,1439.95,998.28,3049.74
2019-07-14,23201.0,58.972504,1426.725,985.405,3032.02
2019-07-15,23201.5,59.58,1413.5,972.53,3014.3
2019-07-16,23201.0,57.62,1411.2,982.11,3004.04
2019-07-17,23202.5,56.78,1423.3,982.57,2984.42
2019-07-18,23216.0,55.3,1428.1,976.05,2995.11
2019-07-19,23247.0,55.63,1426.7,982.34,2976.61
2019-07-20,23235.334,55.826668,1426.7666,982.24,2979.4167
2019-07-21,23223.666,56.023335,1426.8334,982.14,2982.2234
2019-07-22,23212.0,56.22,1426.9,982.04,2985.03
2019-07-23,23210.0,56.77,1421.7,989.46,3005.47
2019-07-24,23210.0,55.88,1423.6,988.41,3019.56
2019-07-25,23210.0,56.02,1414.7,994.95,3003.67
2019-07-26,23211.5,56.2,1419.3,993.35,3025.86
2019-07-27,23211.0,56.423332,1419.6667,994.88,3024.23
2019-07-28,23210.5,56.646667,1420.0333,996.41,3022.6
2019-07-29,23210.0,56.87,1420.4,997.94,3020.97
2019-07-30,23205.0,58.05,1433.4,986.02,3013.18
2019-07-31,23232.5,58.58,1429.1,991.66,2980.38
2019-08-01,23198.5,49.78,1285.9,887.44,2574.41
2019-08-02,23207.5,52.72,1315.9,936.345,2707.88
2019-08-03,23199.5,56.07,1299.3,985.25,2743.07
2019-08-04,23199.5,64.4,1298.8,997.56,2895.77
2019-08-05,23367.5,62.12,1281.4,951.22,2879.42
2019-08-06,23307.0,59.89,1340.7,958.785,2927.685
2019-08-07,23246.5,57.66,1400.0,966.35,2975.95
2019-08-08,23225.0,52.54,1499.7,975.24,2938.09
2019-08-09,23212.75,52.585,1499.8999,981.73,2915.5752
2019-08-10,23200.5,52.63,1500.1,988.22,2893.06
2019-08-11,23199.0,57.24,1462.9,1022.49,3093.08
2019-08-12,23202.75,57.17,1483.6001,994.66003,3009.7002
2019-08-13,23206.5,57.1,1504.3,966.83,2926.32
2019-08-14,23205.0,55.23,1518.5,968.91,2840.6
2019-08-15,23209.0,54.47,1521.7,979.38,2847.6
2019-08-16,23212.0,54.87,1514.1,980.0,2888.68
2019-08-17,23210.0,55.316666,1510.1,980.3433,2900.3367
2019-08-18,23208.0,55.763332,1506.1,980.6867,2911.9932
2019-08-19,23206.0,56.21,1502.1,981.03,2923.65
2019-08-20,23204.0,56.34,1506.3,984.67,2900.51
2019-08-21,23201.5,55.68,1506.1,994.38,2924.43
2019-08-22,23205.0,55.35,1498.7,997.26,2922.95
2019-08-23,23199.0,54.17,1527.9,992.45,2847.11
2019-08-24,23199.0,53.993332,1527.6666,989.26,2857.5334
2019-08-25,23199.0,53.816666,1527.4333,986.07,2867.9565
2019-08-26,23199.0,53.64,1527.2,982.88,2878.38
2019-08-27,23197.5,54.93,1541.4,976.79,2869.16
2019-08-28,23207.5,55.78,1538.8,977.26,2887.94
2019-08-29,23200.0,56.71,1530.5,978.59,2924.58
2019-08-30,23186.0,55.1,1523.0,984.06,2926.46
2019-08-31,23192.25,53.73,1407.5,940.525,2755.71
2019-09-01,23198.5,52.36,1292.0,896.99,2584.96
2019-09-02,23198.5,56.233334,1296.3667,927.48663,2682.7065
2019-09-03,23198.5,60.106667,1300.7333,957.98334,2780.4534
2019-09-04,23198.5,63.98,1305.1,988.48,2878.2
2019-09-05,23400.0,61.7,1285.2,947.01,2870.72
2019-09-06,23315.0,59.765,1342.85,958.03,2925.1748
2019-09-07,23230.0,57.83,1400.5,969.05,2979.63
2019-09-08,23205.0,54.5,1498.6,974.34,2918.65
2019-09-09,23201.0,57.85,1504.5,974.12,2978.43
